comment_id,llm_label_pass1,confidence,text,label_pass1,label_pass2,conf_pass2
UgzN-OvhPZN-IDgDswZ4AaABAg,Negatif,0.8,Kayaknya semakin gila permintaan Roy panci CS karna sdh melihat ijazahnya jokowi juga msh men cari2 alasan lagi dg ingin tahu ijazah pembanding tijazah eman jokowi. Semakin runyam kasus kenapa gk sekalian an minta ditunjukan ijazahbya Prabowo sekalian,Negatif,Negatif,0.65
UgzNtKeTbdfXkTEIJnV4AaABAg,Negatif,0.8,"Tujuan kubu congor pancikan mau mempermalukan pak Jokowi dan mereka yakin 99,9% palsu tapi kok sekarang mau minta sp 3 ??",Negatif,Negatif,0.55
UgzNxqrS9XOrx_4lXBh4AaABAg,Negatif,0.8,"2:11:03  dia tau bohirnya, tau namanya, tau orangnya. (Perempuan di sebelahnya seperti berbisik ngomong apa ya?) 

2:12:06  dia bilang ga tau, ga kenal 😂😂

Omonganya ga bisa di percaya, baru 1 menit omonganya sudah berubah, kebanyakan bohongnya. 

MALU GA YA.....",Negatif,Netral,0.55
UgzO7TqrCdA_0XMV1L94AaABAg,Negatif,0.8,"Setelah lama di perdebatkan ijszah Jokowi, rakyat sdhnmuak bahwa maksudnya mau merongrong Jokowi / Gibran tapi beliau semakin terangkat dan jelas masyarakat menilai",Negatif,Netral,0.5
UgzO9R6vEDSi5y93R8N4AaABAg,Negatif,0.8,"Roy cs tong kosong nyaring bunyinya,kalian telah masuk jebakan orang baik, kalian akan berakhir dengan memalukan dan membusuk di penjara.",Negatif,Netral,0.55
UgzOLdJbU7Bf29iS88Z4AaABAg,Negatif,0.8,Kami masyarakat Maluku utara mendukung Pak Jokowi .,Negatif,Netral,0.6
UgzPOWgnn2DqcYRZMIZ4AaABAg,Negatif,0.8,"Roy stress bilangnya di skiripsi TDK ada pengesahan , padahal ada, lembar pengujian TDK harus disatukan dalam skiripsi, kalw lembar pengesahan wajib, Lembar pengujian dipegang oleh dosen penguji. Tentunya terpisah. Kalw lembar pengesahan wajib ada.",Negatif,Negatif,0.7
UgzPVIi5rT6fLEV-Pvh4AaABAg,Negatif,0.8,"🙏Emg ijazah kita2 punya bbs di Ewer2 & di jeblak2in dpn umum - Ini Ijazah PRESI RI Ke : (7)
 serta yg (prmslahkan ) Adalah msuh2 Politiknya & pmbencinya yt : Antek2 nya FPI & HTI - Walau Aseli skalipun TTEP aj"" Nama Pa. Jkw & Kelrg. di downgrade HRUS HANCUR 💥",Negatif,Negatif,0.6
UgzPwSAm3VyYPt6bVwp4AaABAg,Negatif,0.8,Bpk ini baru mengatakan ini kepentingan umum tdk benar itu krpentingan kalian itu yg suka membenci jokowi,Negatif,Netral,0.5
UgzRCkvDIMS2_mzxn8J4AaABAg,Negatif,0.8,Wkwkwk bnerkan kalo sudah ditunjukan belum tentu selesai 😂 emang dasae keledai 😂,Negatif,Negatif,0.6
UgzRDYHGOoEk8_y5UAV4AaABAg,Negatif,0.8,ENAK SAJA SETELAH MEMBUAT KEGADUHAN DAN KINI TERSUDUT MAU MINTA DI BERHENTIKAN...RAKYAT JAWAB *TIDAK*,Negatif,Netral,0.5
UgzRb2Yw8p8DchMykNV4AaABAg,Negatif,0.8,"mau 10 x asli pun, gerbong Roy cs pasti ada alasan bilang ga asli, memang orang2 sperti ini perlu di masukkan kenusakambangan",Negatif,Negatif,0.65
UgzSbjz9fUAqnfxnKUR4AaABAg,Negatif,0.8,Rakyat tau Roy Suryo panci penghasut tukang fitnah 😂😂😂😂,Negatif,Netral,0.5
UgzTDmGIUYWjvBSqY-F4AaABAg,Negatif,0.8,"Pak Jokowi lulus di zaman Pak Soeharto...emang ada yg berani memalsukan ijazah di zaman Pak Harto ? Sementara selesai kuliah, Pak Jokowi kerja di bumn.... logikanya kan begitu",Negatif,Negatif,0.75
UgzUR-KZwyfJWlUGrQ14AaABAg,Negatif,0.8,"Memalukan, negeri ini pernah punya menteri seperti Roy Suryo yang cara berdebat seperti balita tantrum🤦‍♂️🤦‍♂️",Negatif,Netral,0.65
UgzV-f5a1-gLkrYIJM94AaABAg,Negatif,0.8,"Emang betul dibilang pak jokowi meskipun dilihatkan mereka masih tetap ngak percaya. Jika semua kita menggunkan akal sehat maka tujuan org2 ini bukanlah sekedar ijazah, tp kebencian atau ada agenda lain dibalik ini semua.",Negatif,Negatif,0.55
UgzV3cMQ1Qjsv5cxmjp4AaABAg,Negatif,0.8,"Mereka hanya akn bertele2 krn tujuanya memang. Membuat kegaduhan. Klu polisi ddh tdk bs dia percaya, skrng berurusan sj dngn polisi. Ijasa sdh dilht",Negatif,Negatif,0.6
UgzV4nFB9JtiOKBvwvx4AaABAg,Negatif,0.8,Br sdh diliat ijazah asli pk jokowi ttp aja klompok ini g bakal puas krna tujuan mereka buat bkin gaduh,Negatif,Negatif,0.7
UgzVgGXlEl7JJ4JDGyF4AaABAg,Negatif,0.8,Enak aja para tersangka minta dihentikan perkara fitnahan ijazah palsu... lanjut terus sampai persidangan dua kubu saling adu data sama-sama membuktikan siapa yang salah siapa yang benar.biar rakyat ikut menyaksikan ketika persidangan di siarkan secara langsung dan terbuka untuk umum...,Negatif,Negatif,0.7
UgzWcfA_5SoSNUC9qpx4AaABAg,Negatif,0.8,Tak mungkin ijazah Jokowi diperlihatkan Roy panci cs dan barisan sakit hati kecuali yang berwenang...,Negatif,Netral,0.5
UgzZ18S7wiV2zvsz4bZ4AaABAg,Negatif,0.8,"Mantap semakin hari semakin jelas,,Roy2 bisa di lihat dri awal emang nih org pembuat gaduh dan pembohong beserta teman temannya,,.....",Negatif,Netral,0.5
UgzZFyHmvhwKhPTdq6F4AaABAg,Negatif,0.8,"Lanjut trs ke pengadilan , seret Roy cs kepenjara",Negatif,Netral,0.6
Ugz_7UZrNAl_6d0cmRB4AaABAg,Negatif,0.8,"Sudah sudah jangan gaduh..

Kalian tau tidak ada agenda besar dibalik kasus ijazah ini :

Sengaja dibuat gaduh selama 2 tahun puncaknya tahun ini 2026 dibuat makin gaduh dibahas terus ditelvisi, karena berbarengan dengan perang ditimur tengah,  barengan dengan harga BBM dunia naik kebutuhan pokok naik, MSCI, kemudian. Agar bisa menggerakkan massa yang bertujuan makar... 
""Hati2 ya masyarakat jangan mau diajak demo, adu domba kalian cuma dimanfaatkan ditunggangi elit dibelakang layar"" 

Demonya SDH dijadwalkan:

1. Demo pertama kemarin Roy CS dan dkk demo di DPR sekalian tes  ombak 

2. Next demo  1 atau 2 bulan lagi tes ombak ke 2 jika keikutsertaan masyarakat banyak maka akan lanjut demo ke 3

3. Demo ke 3 nanti akan ada agenda besar bertujuan makar

Hati2 ya kawan2 jangan mudah di adu domba berfikir secara obyektif dan jaga keselamatan keluarga kita, oke !!!",Negatif,Netral,0.5
Ugz_JWKhJjXI9gVEhiR4AaABAg,Negatif,0.8,"Roy Rismon Tifa jangan mengatasnamakan rakyat Indonesia, Gedabus dimedia 
Kok atas nama Rakyat
Yg bener atas nama RT 24",Negatif,Netral,0.6
UgzayOzHRSoTlLuinKx4AaABAg,Negatif,0.8,Harusnya yg nyari pembanding  itu penuduh,Negatif,Negatif,0.5
Ugzc09YH_U_jPY2m9C94AaABAg,Negatif,0.8,"REFLI KADRUN ROY PANCI DAN TIFA, PINGIN KASUS IJAZAH JOKOWI DI STOP, ITU MENANDAKAN ROY PANCI DAN TIFA KETAKUTAN BILA DIADILI..",Negatif,Netral,0.5
Ugzc23vv7fI1J81cKzZ4AaABAg,Negatif,0.8,Sekelas Prof hukum Konstitunsi kok mengajukan bahan seperti mahasiswa magang 😂😂😂,Negatif,Netral,0.6
UgzejzvJ-bsyBbgaQM54AaABAg,Negatif,0.8,Rakyat seluruh Indonesia menunggu kapan Roy congros dan Tifa di ADiLI di pengadilan negeri DKI 😮 Biar kasus Fitnah ijazah cepat  terbuka Terbokar 🤲🤲,Negatif,Negatif,0.7
Ugzf7SXYWpJvLtYuh794AaABAg,Negatif,0.8,"Haha, sepertinya gagal nihh di MK😂🤣",Negatif,Netral,0.5
Ugzg0jARknTfoH6CGRR4AaABAg,Negatif,0.8,Sudah bosan lihat berita ini...sebaiknya dipercepat penangkapannya roy panci cs,Negatif,Netral,0.6
Ugzhi6StMR3HVUT_Z8d4AaABAg,Negatif,0.8,Yang  tidak percaya  ijasah  pak Jokowi  asli  itu bukan manusia aliyas ............,Negatif,Negatif,0.7
Ugzi3qXsSTI26-uSlPl4AaABAg,Negatif,0.8,"ENAK SEKALI KASUS  IJAZAH DI HENTIKAN ,SUDAH TAKUT ORANG2 YG MEFITNAH P.JOKOWI.",Negatif,Negatif,0.6
UgziUeDl1rarDOOZe_Z4AaABAg,Negatif,0.8,"Jokowi tetap org tua kami,roy  apanya utk kami ga ada,jokowi di ganggu akan berhadapan dgn rakyat ,rakyat tetap dukung JOKOWI",Negatif,Netral,0.6
UgzjQUUFt2pw5ilTXoh4AaABAg,Negatif,0.8,Ngotot di tunjukkan sdh di tunjukkan lain lg maunya dasar si bikin gaduh sdh pa polisi tangkap saja roy cs km rakyat sdh bosan,Negatif,Negatif,0.6
UgzjUOy81crXVVFmhPJ4AaABAg,Negatif,0.8,"Memalukan, Keren Cadas digunduli pak Saldi Isra, udah sok paling hebat nih si RH, bertobatlah RH, ayo meminta Maaf secara Gentle, jangan Mbatu.",Negatif,Netral,0.6
UgzkV1-qpwF_XOsPSUZ4AaABAg,Negatif,0.8,"Roy Suryo Cs seberapa kuat anda membantah, disemua diskusi di TV mereka selalu tersudut semua argumennya",Negatif,Netral,0.5
UgzkkunD7-TeXKj8WQV4AaABAg,Negatif,0.8,Biar malaikat yg tunjukin jg mereka gak bakal percaya krn hatinya sudah penuh kebencian n muatan politis,Negatif,Negatif,0.6
UgzkpOyL9L-NygWpbHN4AaABAg,Negatif,0.8,kasus sebenarnya dendam kesumat hti/fpi dibubarin pak jokowi,Negatif,Netral,0.55
UgzlVb3NtljOtld2pD14AaABAg,Negatif,0.8,"SEMUA YG DI BACA DI PASAL2 ITU  ADALAH  YG DILAKUKAN OLEH ROY SURYO,RISMON,DAN TIFA,KADI MEREKA TDK BISA MENGELAK LAGI,",Negatif,Netral,0.5
UgzmF00G64epk3u4qGx4AaABAg,Negatif,0.8,Rasman itu antek Dajjal.. pintar sekali buat cerita hoax dan fitnah..dari sini kita belajar bahwa mereka atek Mulyono cuma pinter ngeyel tanpa isi kepala 🤣🤣🤣,Negatif,Negatif,0.55
UgzmFoGjFuSFRRtafYh4AaABAg,Negatif,0.8,"22:19 itu membuktikan betapa besar jiwa dan hatinya seorang Joko Widodo, 
Dan betapa angkuh nya gerombolan panci cs dan terus mencemooh Joko Widodo & keluarga demi dendam kusumatnya setelah dipecat",Negatif,Netral,0.55
UgzmJcpowL2vbwMKcFp4AaABAg,Negatif,0.8,"Menurut hemat saya Bahwa yang percaya omongan roy panci, rismon dan tifa adalah orang bodoh atau membodohkan diri sehingga menjadi dungu hanya penjara yg bungkam mulutnya gerombolan ini Salam cerdas dan waras",Negatif,Netral,0.5
UgzmtF9CfNzVdYNXm9Z4AaABAg,Negatif,0.8,"katanya ditunjukan selesai, mau apalagi to ini",Negatif,Negatif,0.6
UgznSQRXsrrmJwoF5L54AaABAg,Negatif,0.8,Proseslah kasus ini dengan cepat agar Roy cs segera masuk penjara.,Negatif,Netral,0.6
Ugznc609L4BQFAOolj94AaABAg,Negatif,0.8,"wajib dan harus kita minta maaf kepada orang yg kita sakiti yg ternyata orang tsb kita tuduh mencuri padahal tidak...sementara jika Roy cs minta maaf pada Jokowi gmn ceritanya ...yg nyakiti rakyat jkw,yg membohongi rakyat jkw,..ini tanda2 kebodohan mulai tumbuh.😅😅😅😅😅😅😅",Negatif,Negatif,0.55
UgznmuSjLrMQRYmP9PF4AaABAg,Negatif,0.8,"Yg bela yg benar ktanya termol ,masak yg asli jadi palsu aneh !",Negatif,Negatif,0.6
Ugzp162_iBQ3NGyHhrp4AaABAg,Negatif,0.8,Keledung kemana mana cari selamat  makanya  tahu diri kau  yg  menuduh  kau yg harus membuktikan panci,Negatif,Negatif,0.5
UgzpBVIrdAL1SGygkip4AaABAg,Negatif,0.8,Fitnah dazal,Negatif,Netral,0.45
UgzqiwnRDnHZJYeDv3J4AaABAg,Negatif,0.8,bos kelompok nya Roy Suryo tidak akan menang pak Jokowi itu orang sabar di pitna gimanapun tetap sabar tapi hati hati yg balas itu pasti Gusti Allah kalao sy tetap dukung keluarga nya bapak Jokowi sy gimanapun tetap bapak Jokowi yg menang sy percaya sama Gusti Allah bos,Negatif,Negatif,0.6
UgzrauqbvSWzTEZRMKN4AaABAg,Negatif,0.8,"Tinggal menuai hasil fitnah mu ,,,Roy saya malu jadi orang jogja,kok lo memalukan",Negatif,Netral,0.5
UgztBhd_iEqTpIgjNiJ4AaABAg,Negatif,0.8,"50: 50
Aneh lah UGM saja mengakui kok
Harusnya udah selesai begitu UGM Mengakuinya.. Tdk ada yg harus di penjara. Tp roy suryo ngotot ingin masuk penjara.. Ya hendaknya di kabulkan",Negatif,Negatif,0.65
UgzuKKnfOkTGpIddP_V4AaABAg,Negatif,0.8,Roy bukan pakar telemanika. Tapi pakar menyebarkan berita hoax dan pembuat gaduh di NKRI. ayo seluruh masyarakat pecinta pak JOKOWI. Kita doakan agar pak Jokowi sehat dan di berikan kekuatan. Amin...,Negatif,Negatif,0.55
UgzuOqQlwkvWfxSCgFV4AaABAg,Negatif,0.8,Saya doakan Roy Suryo cs semoga berjalan lancar untuk menuju rumah tahanan amin,Negatif,Netral,0.6
UgzwJfgxvz-u83txP8F4AaABAg,Negatif,0.8,"Roy Suryo tu cuma cari panggung aja,supaya di liat ijazah orang yng di urus",Negatif,Negatif,0.6
UgzxpSGz3xQHKm6pT414AaABAg,Negatif,0.8,"Isu ijasah merupakan pesanan politik
.
Kita bisa menebak dengan mudah siapa yg memesan",Negatif,Netral,0.5
UgzyOkIY33g6xommkxx4AaABAg,Negatif,0.8,"Sitompel yg Wajib di seret ke Penjara.
Pengacara Tompel yg menyeret Klinnya Roy Cs. ke Penjara ga tanggung tanggung 12 th.",Negatif,Netral,0.55
UgzzV7EuFXLw14f4pF54AaABAg,Negatif,0.8,Biar roy cs sdh liat ijasah asli jokowi pasti dia bilang msh tdk sama entah yg tdk sm itu ijasahnya atau matanya roy.cs yg abal abal,Negatif,Negatif,0.7
Ugw-XCm5SJCozEsFm9J4AaABAg,Negatif,0.78,"Sdh sy duga, besok klo ditunjukkan pun tetap akan cari alasan lain utk tdk percaya. Tujuan mereka adalah masyarakat tdk percaya bukan cari kebenaran",Negatif,Negatif,0.6
UgwFn185GeRvSRWkJoF4AaABAg,Negatif,0.78,"Refli Harun cs ketemu lawan, enaknya nonton TV sambil ngopi dan lihat rrt nanti cengar cengir",Negatif,Netral,0.55
UgwFyF2cn7C0lIX-xrJ4AaABAg,Negatif,0.78,"Kalau mau tanya ijasah asli bapak Joko widodo tentu dari sumbernya yang mengeluarkan dan berwenang yaitu UGM .bukan dari foto copy, bulan dari KPU dan bukan dari orang orang yang tidak tahu asal usulnya .kalau dari foto copy di perdebatkan gak akan selesai dan tidak akan menemukan hasilnya. Kalau orang pintar cukup ke sumber yang mengeluarkan ijasah asli bapak Joko Widodo di UGM . Penelitian foto copy adalah penelitian tidak ilmiah, penelitian samar samar tidak jelas dan tidak bisa dipertanggung jawabkan kebenarannya.",Negatif,Negatif,0.7
UgwR2TEawYf6FqRW6tR4AaABAg,Negatif,0.78,Nanti seandainya ijazah terbukti asli mereka minta bukti celana dalam p jokowi waktu kuliah dulu untuk bukti kalau beliau pernah kuliah di ugm 😂😂😂,Negatif,Negatif,0.6
UgwaDnUX2X7WZV2n04p4AaABAg,Negatif,0.78,"pak iryanto sekilas netral,tapi condong membela jokowi",Negatif,Netral,0.65
Ugwfl87_TU4AMaVTCLB4AaABAg,Negatif,0.78,"We goblok kalau memang kamu yaking 99,9 % ijasa Joko wi palsu kenapa minta masalah ini di hentikan.walaupung ada UU yg baru paham ingak Rafly.maju trus knapa takut seperti seperti tikus dgn kucing",Negatif,Negatif,0.55
Ugwkmi0GmVs95r0t_iZ4AaABAg,Negatif,0.78,"Pak   klo mandingkan bapa hrs bawa iijaza sendiri asli . Baru bandingkan ...   Pas ijasa pak Jokowi di tunjukan ...  Hidup itu jgn di bikin ribet ........ Karma   berlaku untuk cucu ,cicit , cocot😂😂😂... Waspadalah",Negatif,Negatif,0.55
UgwnNpRKqBrLK_TLJiB4AaABAg,Negatif,0.78,"tapi ingat bahwa Mencaci maki, mungucapkan ujaran² kebencian, mencemarkan nama baik itu juga melanggar hukum bos ?? jadi yg diproses adalah bukan karna Roy menanyakan ijazah tapi mencaci maki & berujar kebencian juga mencemarkan nama baik",Negatif,Netral,0.5
Ugx1zHaShnZX0lyr65F4AaABAg,Negatif,0.78,STOP DRAMA MURAHAN KASUS IZASAH PALSU PRESIDEN KE ( 7 ) JOKWI INI XAN PARA PENGGUGAT GA BAKAL KUAT JOKOWI SUDAH TERLALU PINTAR TU MENG ANTISIPASI HAL YG MUTAHAL MAHAL INI. LEBIH BAIK BEKERJA TUK MBENAHI NKRI YG MAKIN KUSUT KAYA BULU KUSUT JEMBLUTT,Negatif,Netral,0.5
Ugx3xjM9I_ZN2x0vIrZ4AaABAg,Negatif,0.78,"Sy sebagai warga negara yg waras stoo sekarnag nunjukin apa yg emreka mau akrena malaikat pun yg mereka tunjukan mereka tak akan percaya, cukil di oegadilan saja tangkal ti rororis agar ga setial hr hadir di acara si Aiman sna mereka trus memframming palsu untuk membodohi publik.",Negatif,Negatif,0.6
Ugx4Jw9QS73ovK4zdlN4AaABAg,Negatif,0.78,Pembela Ijazah pak jokowi statmentnya ngawur semua dan berbelit-belit bikin lelucon di station tv 𝕀news dlm acara ℝ𝕒𝕜𝕪𝕒𝕥 𝔹𝕖𝕣𝕤𝕦𝕒𝕣𝕒 😝😝😝,Negatif,Netral,0.6
UgxRQGkDCQlM3aq62ap4AaABAg,Negatif,0.78,"RRT dpt kuliah gratis. Malu banget,",Negatif,Netral,0.55
Ugx_VMaoOBMsYyT1oqp4AaABAg,Negatif,0.78,Kemaren2 kau mau lihat ijazah pak jokowi sekarang lain lagi ceritanya ini pengacara produk yaman,Negatif,Negatif,0.5
Ugxk6U7_dtb8r5QEKjd4AaABAg,Negatif,0.78,"Walau asli ibadah jokowi mereka gak berhenti, karna mereka sebenarnya mau buat kegaduhan di NKRI,,, tangkap roy ca",Negatif,Negatif,0.65
UgxvOTEi1AR1vzjQ4AZ4AaABAg,Negatif,0.78,"Suru Rokygerun , Roysurio dgn kumpulan yg ahli itu buka Tenga , buka hati dan mendengar berita nyata ini agar jgn sampe mau menimbulkan kegadohan demi politik buruk mereka",Negatif,Netral,0.5
Ugxzl-nQ392wB-sr2WR4AaABAg,Negatif,0.78,Petantang petenteng eh udah disemprot hakim😂😂😂,Negatif,Netral,0.6
Ugy98PpLFwDz72xxFsZ4AaABAg,Negatif,0.78,Hahaha kuliah gratis dari hakim MK sebelum di bui 😂,Negatif,Netral,0.6
UgyEtHD71lojdOLm--Z4AaABAg,Negatif,0.78,"Kalo gagal di mk,apa kata rafli harun dan rrt,mungkin akan di bilang mk nya termul",Negatif,Netral,0.55
UgyFT3jXNTnmHwo-GAt4AaABAg,Negatif,0.78,Kok jokowi suruh unjukan ijasahitu orang gk punya kerjaan atau kamu semua iti dengki sama jokowi,Negatif,Netral,0.5
UgyLoEkH1CqhOe-G2vZ4AaABAg,Negatif,0.78,"1. Sungguh mulia pak Jokowi. 
1 lembar ijazah membuat semua orang hampir seluruh Indonesia membahasanya

2. Issue ijazah tanpa disadari, secara tidak langsung memberikan rezeki bagi para pembenci maupun siapapun dari sisi media, YouTuber dll

3. Logikanya orang"" sedang dicuci oleh para kelompok orang bodoh yg dibayar mahal. 

4. Logikanya kenapa hanya ijazah Jokowi, kenapa tidak ijazah pak SBY, Bu Mega, pak Prabowo, menteri, jendral, polisi, PNS dll. Kalo mau di cek, pasti ada yg palsu. Logikanya kenapa pak Jokowi, ada apa ? 
5. Yg menuduh dari kelompok orang bodoh, lalu banyak orang meladeninya. Lengkap sudah kita semua jadi bodoh, padahal issue ijazah ini tujuannya utk politik 2029 & peralihan kasus sekjen partai merah & kelompok sakit hati 212.
6. Kita semua dibodohi oleh 2 kelompok 16% & 24%, lalu nimbrung partai biru. 

7. Jadinya 3 kelompok kalo di satukan jadi bendera Belanda. 
Partai merah
Kelompok putih 212
Partai biru

Sekarang paham kan",Negatif,Netral,0.5
UgyPuqxpV0tN8KJEkQ14AaABAg,Negatif,0.78,"Gak usah susah2 dan repot2, angkut segera Roy Panci cs nya ke penjara , periksa juga SBY,AHY & Megawati selesai sudah semua kegaduhan ini.",Negatif,Netral,0.55
Ugyf6jbpsZLtmZd4HOF4AaABAg,Negatif,0.78,"Gerombolan sakit hati. Kalau sudah dengki, kebenaran apapun akan di tolaknya. Mereka selalu mengatakan yang membela Jokowi katanya ternak Mulyono. Saya ternak Mak gua. Dari kecil di kasih makan orang tua saya. Bukan dari hasil uang BLT.",Negatif,Netral,0.5
UgyrxNAVS8pSplaK42d4AaABAg,Negatif,0.78,ini lah kalok fari awal gk respon di suruh nahan tangkap kurong si pencuri panci ini.,Negatif,Netral,0.55
Ugz-ve-ExX-M6PfwUbN4AaABAg,Negatif,0.78,"susah susah susaaaaaah dah gini aja bung.. mauny situkan intiny ijazah pak'de jokowi itu palsu toh, jd mau pembuktian apapun todak mungkin benar dmata anda, mau dbandingan sm apapun tetap akan nantiny dsebut palsu... hahahaha",Negatif,Negatif,0.6
UgzBXm-PIhFWH5N7RkF4AaABAg,Negatif,0.78,"Gak ada yg salah mul termul, denger kata ""nasehat"" aja kok udah tepuk tangan sambil melet2. Emg gitu kan prosedurnya, kocak bngt kalian 😂
Biasakan tonton full, cermati kata2/nasehat dari para hakim.",Negatif,Netral,0.55
UgzVTG9rCCH6W-Bg54B4AaABAg,Negatif,0.78,"Sekolah tinggi""RS dan kawan'' ternyata hidup ribet banget dahh😅 kalo ternyata terbukti bersalah masa tua nya di penjara Iyah elahh",Negatif,Netral,0.55
UgzlAj4fygK7bG6zxHN4AaABAg,Negatif,0.78,"Yg bikin aneh malah jokowi yg ngasih bukti
Aturan roy suryo si setan itu yg nunjukin buktiii",Negatif,Negatif,0.55
Ugw-4z8BAFf28aDzIZR4AaABAg,Negatif,0.75,"Penelitian apa rismon, loe pada penelitian Abal Abal copy Kho diteliti",Negatif,Negatif,0.6
Ugw-SpHY133lU03_BFZ4AaABAg,Negatif,0.75,mantaap...kalok SDH JD tersangka maka SDH bingung bicaranya khozinudin.dasar itu bekerja demi uang maka kalok bicara GK akan pernah salah mintak selalu benar,Negatif,Netral,0.5
Ugw06uSgW-dEDiSXHSl4AaABAg,Negatif,0.75,"Yg komentar rata2 ndablek smua. Di awal kan ditanya, bener pak jokowi lulusan ugm dan rektor menjawab, bener. Namun smua bukti2nya dia bener lulusan ugm g bisa dibuka dipublik dan sudh diserahkan ke polisi.. Lahh trus apa yg mo kalian ributkan lagi? orng tersesat kalian ni smua😂😂",Negatif,Negatif,0.65
Ugw0iBqvkNf_OYzxG4t4AaABAg,Negatif,0.75,"Ladenin orang"" stress ga bakalan selesai""..d tunjukin jg percuma,",Negatif,Negatif,0.55
Ugw3CS-5yMQCrxATyCt4AaABAg,Negatif,0.75,Minta di tunjukan dari kemarin sekrang di tunjukan lagi cari dalil..mau kalian apa.sebenarnya...negara ini udah cukup gaduh kalian buat..,Negatif,Negatif,0.6
Ugw3qDbSqm2cc-Roo2N4AaABAg,Negatif,0.75,"Sy sebagai rakyat setuju klu para pengugat harus di bawah ke jalur hukum ,biar ada pembelajsran utk yg kain utuk tdk asal menggugat org lain hak org lain ,hukum harus di tegakan di nkri ini",Negatif,Negatif,0.5
Ugw6DIDSJDNenEY3bP54AaABAg,Negatif,0.75,Sudah di  tunjukkan juga tidak percaya mereka sebenarnya yg bikin gaduh dan di boncengin setan besar,Negatif,Negatif,0.6
Ugw8NR_bX3o6SPTofSZ4AaABAg,Negatif,0.75,Ditunjukin salah gak ditunjukin salah hadeh,Negatif,Negatif,0.5
Ugw8_pvvHJErTudEwNp4AaABAg,Negatif,0.75,"Kata Prof Gayus intinya ""Hak berada paling atas"", lantas kenapa sejak SD diajarkan kita harus melakukan kewajiban sebelum menuntut hak? konyol2 semua statement termul wkwkwk",Negatif,Netral,0.55
Ugw9ZSgr7uMASu67WHh4AaABAg,Negatif,0.75,"😂😂Roy Suryo ko percaya pasti ada aja yg kurang ini itu,,
Lh dulu minta nya nunjukin😂,",Negatif,Negatif,0.55
UgwAXurrzE9XKFn40UN4AaABAg,Negatif,0.75,Udah di kasih liat masih aja ngeles maunya gimna sih bgus pengadilan aja,Negatif,Negatif,0.55
UgwAziLMKqGfaiCxJUR4AaABAg,Negatif,0.75,Ya Allah ya robbi... ini kok iya orang seperti punya dendam pribadi mendalam.. di balut dengan bahasa bahasa yang nampak seolah olah akademis... scientist... ini roy cs dan mereka yang tidak suka dengan jokowi akan melangkahkan segala cara untuk melampiaskan ketidak senangan tadi... masalah nya media juga selalu memberikan panggung untuk mereka yang penuh dendam ini...,Negatif,Netral,0.5
UgwB02r-Zu68sDCiSaF4AaABAg,Negatif,0.75,"Puas melihat mereka mingkem dinasehati, 😅😅😅😅",Negatif,Netral,0.55
UgwB8gy-0K93gC2Tl-p4AaABAg,Negatif,0.75,Ijasah jaman dl beda dg jaman sekarang..mana ada hologram.. watermark dan segala macem..sudah ada cap institusi aja sudah bagus,Negatif,Negatif,0.6
UgwBEf0oC82Io3ztcBV4AaABAg,Negatif,0.75,Belum percaya Roy suryo,Negatif,Negatif,0.5
UgwBqpUykckbMSZAzRN4AaABAg,Negatif,0.75,"maap kenapa semua pelapor yg sekarang ini masih ribut, kenapa seperti buta mata terkait izasah kenapa ga percaya dgn izasah, pertanyaan nya siapa yg mengeluarkan izasah pasti dari dinas pendidikan jd perlu buka mata jgn seperti ga tau aturan nya itu sj menurut pendapat saya 🙏",Negatif,Negatif,0.6
UgwCqK9hNcwNy_aUfZx4AaABAg,Negatif,0.75,"Panci,kau sadar yg mendukung president jokowidodo.(3)x itu rayat bukan parpol dan itu juga beliau,tidak mau beliau sadar,karna khonshituhsi,jadi Roy,panci jgn menuduh kongkalingkong itu tuduhan,yg tidak tidak ,ada bukti itu jgn begitu,panci kau korupsi di metri olah raga,iab orang kau lucuti tapi.kau tidak sadar bercermin, berkaca dulu kamu jgn ,kau paling benar",Negatif,Negatif,0.5
