comment_id,label,annotator,confidence,notes
UgxSxQDvdv74qMTFrXB4AaABAg,Negatif,claude-llm,0.7,kritik penghina mantan presiden
UgzVYWFVOzVzYEjHj594AaABAg,Netral,claude-llm,0.4,"panggil PK, tak jelas"
UgyTidchOD4sHWE9MnZ4AaABAg,Positif,claude-llm,0.6,"ijazah tak diraba, roy bahaya"
Ugy6eTZTWPf1zrJ5cMR4AaABAg,Negatif,claude-llm,0.55,ingin penuduh masuk bui
UgzwwMnbssUre4g21Ah4AaABAg,Positif,claude-llm,0.7,"ijazah tutupi koruptor, mafia"
UgwQf27nb1V0dq4Alfl4AaABAg,Negatif,claude-llm,0.65,ejek Roy cs tetap tak percaya
UgyFUkWvUerJYYJRBgN4AaABAg,Positif,claude-llm,0.8,sindir ijazah Pramuka disebut asli
UgyuSWsyrl5C2gwOgkh4AaABAg,Positif,claude-llm,0.65,kecewa polda tak tahan tersangka
UgwjYLecugPwVBfjoqt4AaABAg,Positif,claude-llm,0.65,ejek pengacara gagap klien bui
UgxkNDUwr3-W61III4h4AaABAg,Negatif,claude-llm,0.8,sebut ini fitnah seluruh dunia
UgzGV0Eut1ivlHgcuHl4AaABAg,Negatif,claude-llm,0.7,"ejek penuduh bikin gaduh, ditunjukkan tak selesai"
UgxQtOXP233aGSHhca14AaABAg,Negatif,claude-llm,0.8,penjarakan pembuat isu
Ugwbli-YjX1XTH7jDC54AaABAg,Positif,claude-llm,0.85,"tak boleh dicek, curiga palsu"
UgySYxLrDctpop-2rdZ4AaABAg,Positif,claude-llm,0.62,ejek termul ngeles
UgzuBW2mKg2nIJZxy_54AaABAg,Positif,claude-llm,0.75,tuntut tunjukkan ijazah
UgwRI2gel2dkeSYIVfN4AaABAg,Negatif,claude-llm,0.8,"Roy dibayar oknum, doakan azab"
UgyxxdLz0iQBrHQZ8Fx4AaABAg,Positif,claude-llm,0.65,aneh foto ijazah pakai kacamata
UgySbCORn64FQ-XYEd14AaABAg,Negatif,claude-llm,0.7,"ijazah ditunjukkan, roy siap penjara"
Ugw50Mn6VwQ6COP74bh4AaABAg,Positif,claude-llm,0.7,ragukan ijazah sama dengan diteliti Roy
UgxO8TRanyE8SzbCgeF4AaABAg,Positif,claude-llm,0.7,gak percaya
Ugxdno-m-vcqFAnqdZl4AaABAg,Positif,claude-llm,0.75,sindir sembunyi balik ijazah
UgztTNz1nTQcogmOocB4AaABAg,Positif,claude-llm,0.6,sindir ijazah baru jadi
Ugz8Yqi5rFI4ei7rvsl4AaABAg,Negatif,claude-llm,0.7,"ditunjukkan masih tak percaya, sindir penuduh"
Ugzf4uKy6OcXfjNF_TF4AaABAg,Negatif,claude-llm,0.75,kepentingan kelompok penuduh
UgyCI00XyUtbPrDzXbF4AaABAg,Negatif,claude-llm,0.7,"ijazah asli ditunjukkan, penuduh ngeyel"
UgyzPCNhXr3Z98Vu8I14AaABAg,Negatif,claude-llm,0.6,hina roy cs odgj stres
UgzsqElnZ9mJmug6Hih4AaABAg,Positif,claude-llm,0.6,sindir perlu menteri perijazahan
UgxYS6i2boydBS501gR4AaABAg,Negatif,claude-llm,0.7,penuduh ngeyel terus
UgyN8dThRgqonJ7AJ4R4AaABAg,Negatif,claude-llm,0.8,"UGM sudah akui, ejek penuduh bebal"
Ugyu4Ww753jELNIcDZV4AaABAg,Positif,claude-llm,0.65,ragukan reputasi jokowi tukang ngibul
UgyZjxbzUte2kz9lAdR4AaABAg,Negatif,claude-llm,0.7,ejek penuduh tak percaya walau ditunjukkan
UgyHIfnLofrF1Wa__VJ4AaABAg,Negatif,claude-llm,0.7,ejek tak percaya walau ditunjukin
UgyC1_OyiRsSC_gJcm94AaABAg,Negatif,claude-llm,0.6,ejek Roy banyak alasan
UgzXZhrJWbIegrWcDHd4AaABAg,Positif,claude-llm,0.8,"harus uji forensik, kalau lihat palsu"
UgyAd-CkbQ0BiJERF-d4AaABAg,Negatif,claude-llm,0.85,masukkan Roy cs nusakambangan
UgyQBt9EcNQYdBK2NTd4AaABAg,Netral,claude-llm,0.5,"asli palsunya, ambigu emoji"
Ugz1i7frAwmjva0mga94AaABAg,Netral,claude-llm,0.55,"jangan klaim, ke pengadilan"
UgyqTGMJSNf9_BLjMUJ4AaABAg,Positif,claude-llm,0.7,"sebut berbelit ciri pembohong, tunjukkan"
UgzRCkvDIMS2_mzxn8J4AaABAg,Positif,claude-llm,0.7,ejek keledai ditunjukkan tak selesai
Ugzg0jARknTfoH6CGRR4AaABAg,Negatif,claude-llm,0.7,percepat penangkapan Roy panci
Ugyj0z__JVk8TMoQtRV4AaABAg,Positif,claude-llm,0.7,pro Roy belum puas pembanding
UgwntOfHKGfXphwlnal4AaABAg,Positif,claude-llm,0.75,"mana ijazah asli, cuma wacana"
UgxG6gfMAkuVrlE2MsZ4AaABAg,Positif,claude-llm,0.75,wajar curiga karena tak ditunjukkan awal
UgybXc7z2mvCSdcjrJR4AaABAg,Netral,claude-llm,0.55,"bosan, sebut kertas sampah"
Ugzol6NQXFfmIoDnjWN4AaABAg,Positif,claude-llm,0.65,"tak percaya, takut dikibulin lagi"
UgzCSFG19X9ahEOPEw94AaABAg,Negatif,claude-llm,0.6,ingin Tifa penuduh dipenjara
Ugz-oCME8BsNi5YD4ed4AaABAg,Positif,claude-llm,0.85,tetap dianggap palsu kalau tak diuji
Ugy1i9NhpuPHdv4CDEJ4AaABAg,Positif,claude-llm,0.65,"bebas menuduh palsu, bedakan"
UgwYvYRvylTCmLjQj0J4AaABAg,Negatif,claude-llm,0.75,sindir penuduh sulit dipuaskan
UgwArILHkr0TbaGiaqh4AaABAg,Positif,claude-llm,0.8,"dukung Roy cs, sindir ijazah tak ditunjukkan"
UgwTwKWGfSWhT3K48L14AaABAg,Positif,claude-llm,0.65,pabrik kertas ijazah dipermasalahkan
UgxEvqxUB8uhVub8znJ4AaABAg,Negatif,claude-llm,0.7,"bela, Roy tak pakai ijazah asli"
UgyRcr7nBRPHjXtsx0x4AaABAg,Negatif,claude-llm,0.85,tujuan penuduh bukan ijazah
UgwxGt9I0_UIDMV18jl4AaABAg,Negatif,claude-llm,0.7,penuduh manusia gila
UgzotSUZYigN7ueEQHZ4AaABAg,Positif,claude-llm,0.75,"ragukan forensik, perlu data pembanding"
UgzGSxZL6F0ZJoeS9l54AaABAg,Negatif,claude-llm,0.65,penuduh munafik masalah personal
Ugz5aPXWoZviLHNEtEV4AaABAg,Negatif,claude-llm,0.7,"ditunjukkan masih tak percaya, penuduh"
UgwfWCng_A5VcAzIRD94AaABAg,Positif,claude-llm,0.75,curiga dibuat dulu agar mirip asli
UgzuXJRONZiIXrj58JV4AaABAg,Positif,claude-llm,0.7,"ragu, curiga tak boleh dipegang"
Ugyi99FBsDDiSJENIlx4AaABAg,Negatif,claude-llm,0.7,sudah ditunjukkan masih ngeles penuduh
UgySWEABLZxq70sJPf14AaABAg,Negatif,claude-llm,0.85,sebut penuduh tukang fitnah
UgwP3S1dik96bKoDlwF4AaABAg,Netral,claude-llm,0.55,"keluhan negara, OOT"
UgzF9hMbLwzmOk8xTt94AaABAg,Negatif,claude-llm,0.85,"Roy CS bikin ruwet, sudah ditunjukkan"
Ugyrp8WHav9s1aggUcN4AaABAg,Negatif,claude-llm,0.55,sindir pengacara Roy soal uang
UgwOKbNRi7MThMvqHn94AaABAg,Netral,claude-llm,0.7,"terlepas asli/tidak, dukung Jokowi umum"
Ugy6pEI-zuUmWSWcti94AaABAg,Negatif,claude-llm,0.8,penuduh teroris banyak alasan
UgwFOmj8gDrH3AL0dJd4AaABAg,Negatif,claude-llm,0.65,ejek kuasa hukum Roy goblok
UgwZpq8bdp0DVDuJ6oF4AaABAg,Positif,claude-llm,0.6,ijazah tak henti sampai sby mega
UgyDxkK1kkeMGKL3ZEV4AaABAg,Negatif,claude-llm,0.6,"maklumi perbedaan, bantah tuduhan palsu"
UgzTAhG4ubS85V1lMzJ4AaABAg,Negatif,claude-llm,0.55,sebut hakim tak bisa nilai ijazah
UgxY0PJv8Axsbcsd3CR4AaABAg,Negatif,claude-llm,0.75,harap Roy cs masuk penjara
UgyQTRJMisdbxB3fIQV4AaABAg,Netral,claude-llm,0.4,tak jelas maksud
Ugz4kIBuApwCg-mJZsN4AaABAg,Negatif,claude-llm,0.65,sudah ditunjukkan masih nuntut
UgyuVkHgloxFWn2xMsJ4AaABAg,Negatif,claude-llm,0.85,tuntut penjarakan Roy cs pencemaran
Ugzve0iRVvSNXlN_kdx4AaABAg,Negatif,claude-llm,0.6,suruh tahan penuduh Fadila
UgxbnfR7jUCgEOXrFEl4AaABAg,Positif,claude-llm,0.65,sindir fotokopi bukan asli
UgwWaGVnBp1Suk7_7ml4AaABAg,Positif,claude-llm,0.6,proses didramatisir dibikin rumit
UgzV-f5a1-gLkrYIJM94AaABAg,Negatif,claude-llm,0.85,tujuan penuduh kebencian bukan ijazah
UgzM5xQ7VNy8uC7ve_J4AaABAg,Negatif,claude-llm,0.6,"muak Roy cs, batalkan sidang"
UgxBkBTt_3KLF4EXzER4AaABAg,Positif,claude-llm,0.8,tuntut ijazah diuji terbuka roy
UgwWy6A-B4l5uDni9bZ4AaABAg,Positif,claude-llm,0.9,tetap yakin palsu
UgyPlFEEKyoO2w6DG1h4AaABAg,Negatif,claude-llm,0.75,ejek penuduh ngelak setelah ditunjukkan
Ugzpz3JmPYtxLi_6hO54AaABAg,Positif,claude-llm,0.6,"minta ijazah Roy juga, condong tuduh"
UgxSP6uATFUZdE6LGSt4AaABAg,Negatif,claude-llm,0.85,"penuduh tetap menyangkal, stres"
Ugxio89OSVF0S_zW34t4AaABAg,Positif,claude-llm,0.75,harus dicek forensik bukan ditunjukkan
UgzqNZDBWxZTjHq8aat4AaABAg,Positif,claude-llm,0.7,ijazah harus diuji menyeluruh
UgxXDx8j_acPbxoppRh4AaABAg,Negatif,claude-llm,0.8,"ijazah sudah asli, penuduh cari lain"
UgyyjfzPPTcDkrYJisd4AaABAg,Negatif,claude-llm,0.7,Roy tak akan percaya apapun
Ugwdf0p6OfGNtbhu7FJ4AaABAg,Negatif,claude-llm,0.8,kritik penuduh tak terima ditunjukkan
UgzgiFcAorcwpVE1M3h4AaABAg,Negatif,claude-llm,0.8,penuduh bikin gaduh
UgysIvlGoJqhRCqlQWB4AaABAg,Negatif,claude-llm,0.8,"penuduh menghina, layak penjara"
UgwPHrbJmLbEPBhWWSB4AaABAg,Negatif,claude-llm,0.85,"ditunjukkan masih minta lain, sindir"
UgxozOMVi7v6QNcA4JV4AaABAg,Positif,claude-llm,0.7,"ditunjukkan tetap salah, pesanan partai"
Ugy2iGeG-wl6ZVFoeuB4AaABAg,Positif,claude-llm,0.95,percaya palsu 100 persen
Ugz_WAHDXpbj88zDJ8d4AaABAg,Netral,claude-llm,0.55,"alihkan isu ke judol, OOT"
Ugy-pQaQNixHEi5iau14AaABAg,Positif,claude-llm,0.7,"tak percaya pembuktian, dajjal"
UgzkkunD7-TeXKj8WQV4AaABAg,Negatif,claude-llm,0.8,penuduh benci politis tak akan percaya
UgwZcY_mVARwH1cFGGp4AaABAg,Negatif,claude-llm,0.85,"UGM nyatakan asli, sindir penuduh"
UgyuckuCxSSVblIaBZ94AaABAg,Negatif,claude-llm,0.7,sebut penuduh ulur waktu koar-koar
UgwaIlGxt74jhb1oz254AaABAg,Positif,claude-llm,0.6,ragukan keaslian ijazah ditunjukkan
UgzwfMWPLKVIscXFCw14AaABAg,Negatif,claude-llm,0.8,"percuma ditunjuk, penjarakan penuduh"
UgyFBmo2oraELT9qFqx4AaABAg,Positif,claude-llm,0.75,curiga tak ada jejak lulus Jokowi
UgxjXIvNjOaxObQFiCJ4AaABAg,Negatif,claude-llm,0.75,masukin kandang gerombolan penuduh
UgwP3QKBUkxZfGvNquh4AaABAg,Positif,claude-llm,0.65,curiga ijazah dicetak ulang
UgwbQHZuDzMpQNbFwDx4AaABAg,Netral,claude-llm,0.6,bingung mana yang benar
Ugw5gdChj2su-4KQkVt4AaABAg,Positif,claude-llm,0.85,siapkan termul lihat kepalsuan
UgxM9k_m8dsp6YsJIfx4AaABAg,Negatif,claude-llm,0.65,ijazah tak perlu ditunjukkan
UgxWmYXcGXnEZmZibCN4AaABAg,Positif,claude-llm,0.7,"tuntut tunjukkan ijazah, curiga"
Ugy0PLgncM54tr5PSGV4AaABAg,Negatif,claude-llm,0.85,"beban bukti pada penuduh, mengulur"
UgxYqZxAATKRnyk_-3R4AaABAg,Negatif,claude-llm,0.65,ungkit Roy korupsi Menpora
UgzNJTZfBb4lXoNfJIh4AaABAg,Negatif,claude-llm,0.75,penuduh stres muter-muter
Ugyyc6WBg42-rEx7WjV4AaABAg,Negatif,claude-llm,0.8,harap Roy cs masuk penjara
UgzZmu7AdzjeX7J-kZp4AaABAg,Negatif,claude-llm,0.72,penuduh tak akan percaya apapun
UgxmiXiWMSil_mQbqX94AaABAg,Netral,claude-llm,0.6,"ajakan perang antar kubu, kabur"
UgzHBwr2-UKAKYe__214AaABAg,Negatif,claude-llm,0.8,penuduh stres cari kesalahan
Ugz3EAGhP3LrTRAAP2h4AaABAg,Positif,claude-llm,0.6,sebut banyak termul di sini
Ugyw4gN70a15zj27-yl4AaABAg,Negatif,claude-llm,0.8,"rombongan tak ada guna, sindir"
UgybHW9sHNwthgBGii54AaABAg,Netral,claude-llm,0.5,tak jelas maksud
UgxdUJ8DUxqMwNB1eLt4AaABAg,Negatif,claude-llm,0.75,kecam tak percaya instansi negara
UgwpfXwaQ3p2_FZDOUF4AaABAg,Negatif,claude-llm,0.7,penuduh kurang ajar aneh
UgxkqUKnOxrmZ_fbBYF4AaABAg,Negatif,claude-llm,0.5,"kasihan Jokowi, debat tak selesai"
UgxM1-Q7yHDFclGGa-N4AaABAg,Negatif,claude-llm,0.75,penuduh orang gila repot
UgwosrvjVhP1lE7IwSF4AaABAg,Netral,claude-llm,0.5,bosan berita tikus politik
UgzJstBh2HzxUFFv1Rt4AaABAg,Negatif,claude-llm,0.7,lanjut pengadilan agar fitnah jelas
UgxD6npr_DeAjSedCFp4AaABAg,Negatif,claude-llm,0.75,penuduh kalah tak mau mengakui
UgzipCy14nWkYJX0Y9l4AaABAg,Negatif,claude-llm,0.85,"Jokowi difitnah, ditunjuk tak percaya"
UgztAIdwrhGEdaI1DS54AaABAg,Negatif,claude-llm,0.6,ragukan sertifikat keahlian Roy Rismon
Ugw9ZSgr7uMASu67WHh4AaABAg,Negatif,claude-llm,0.75,ejek Roy tetap cari kurang
UgzGimdqWMZB0OFzfpt4AaABAg,Negatif,claude-llm,0.6,"biarin saja, penuduh tak berhak"
Ugz35rupsh4yuyUPoux4AaABAg,Negatif,claude-llm,0.85,"penuduh bikin gaduh, jebloskan"
Ugzy1eI5CmRnNM4-hCl4AaABAg,Negatif,claude-llm,0.72,"Roy cs masuk bui, jawaban berbelit"
UgylSLvezdj1fxAJFP14AaABAg,Negatif,claude-llm,0.78,sebut kelompok Roy tak percaya kebenaran
UgwNyVpw7W_OYpnwA7p4AaABAg,Positif,claude-llm,0.6,"ejek bebal, ada udang dibalik"
Ugylm-cokrElwxixocN4AaABAg,Positif,claude-llm,0.6,pembela pasti kalah
UgwgHcavD5fXnAxNwkl4AaABAg,Negatif,claude-llm,0.65,remehkan motif penuduh masuk TV
UgwB8gy-0K93gC2Tl-p4AaABAg,Negatif,claude-llm,0.7,jelaskan ijazah lama wajar beda
UgzANMWlc9k0XRlz6Ft4AaABAg,Negatif,claude-llm,0.55,sebut pembenci cari kesalahan
UgxIZIfjf_DLmuKCk8R4AaABAg,Positif,claude-llm,0.65,"penggaduh punya motif, tak percaya"
Ugxxnz0hH85ZMS7Ccel4AaABAg,Negatif,claude-llm,0.8,sebut penuduh konyol tak akan percaya
Ugzbp8_Fm3hlfE5Htkd4AaABAg,Negatif,claude-llm,0.85,"muak, minta Roy Tifa ditangkap"
UgzWR1xSBLx41_P-55t4AaABAg,Positif,claude-llm,0.85,curiga ijazah palsu tak ditunjukkan
Ugx35SGiCOpAcFtXLFF4AaABAg,Netral,claude-llm,0.5,"menye, tak jelas"
UgzXkeQLhQhfDbp93MV4AaABAg,Negatif,claude-llm,0.65,sebut gerombolan Roy busuk penjara
Ugx3aLxGi91k_xqMeQx4AaABAg,Positif,claude-llm,0.7,kasihan UGM jika palsu
UgxKgxbZXfg65G_7DQ94AaABAg,Negatif,claude-llm,0.8,"sebut penuduh gila, jebloskan"
UgwCjkwAYtNRAiq8lxl4AaABAg,Netral,claude-llm,0.5,kritik berita habiskan kuota
Ugw1w9ZBWazL9fTppfl4AaABAg,Negatif,claude-llm,0.6,ejek pengacara dan Roy
Ugys4Lmlfh_dVn4o3nx4AaABAg,Positif,claude-llm,0.65,tuntut pengacara cari ijazah pembanding
UgxvnR9j99Tm54J-gp14AaABAg,Negatif,claude-llm,0.8,penuduh sengaja cari masalah
UgwqgFHAiUIMp_87z_R4AaABAg,Negatif,claude-llm,0.6,ejek penuduh ngeyel kedunguan
UgzctPPFZBd7nWdWY_t4AaABAg,Negatif,claude-llm,0.7,Zam mau bikin gaduh
UgxcBxR8YQP1mo_eNP94AaABAg,Negatif,claude-llm,0.75,"penuduh keledai, kandangkan penjara"
UgyXaWfIVHLIVl_ZmTp4AaABAg,Negatif,claude-llm,0.75,Roy cs sudah dilihat asli tak percaya
Ugy39EAIhjIuuZIGpQ14AaABAg,Negatif,claude-llm,0.55,"sebut penuduh udang, ungkap bohong"
UgynG66WK1S4f6nhESR4AaABAg,Positif,claude-llm,0.55,menuduh tak mau percaya
Ugx3LzmzClUrDwaPTeh4AaABAg,Netral,claude-llm,0.6,"bingung asli palsu, OOT bencana"
UgyXQsJ815Zs-zWalNF4AaABAg,Negatif,claude-llm,0.85,sindir penuduh ada udang
Ugz8H2KQOMD1gIHRUgx4AaABAg,Positif,claude-llm,0.75,sebut komplotan busuk ngotot
UgySEImxk646YDr8ID54AaABAg,Negatif,claude-llm,0.7,"percuma usut, drama penuduh"
UgyhsdcOyLOSiqiStWp4AaABAg,Negatif,claude-llm,0.65,sindir penuduh masuk bui
UgwZkUHUG3G8jtRwlLt4AaABAg,Negatif,claude-llm,0.65,ejek Roy sengaja buat gaduh
Ugwqay2TKfdlLT2h1Ax4AaABAg,Negatif,claude-llm,0.7,harap roy cs membusuk penjara
Ugziuid466v_vTArVs54AaABAg,Negatif,claude-llm,0.75,penuduh teroris cari ribut
UgzAyAstOY2u4jaQsUF4AaABAg,Negatif,claude-llm,0.7,kasus ijazah dianggap miris remeh
UgynedqYozcrKB_saxF4AaABAg,Negatif,claude-llm,0.7,"sebut penuduh dendam, suruh ibadah"
Ugwpl38G-gavX37C_dt4AaABAg,Netral,claude-llm,0.5,komentar cari ijazah pembanding
UgzI5_EsteH-juCeZYd4AaABAg,Negatif,claude-llm,0.7,doakan Roy cs penjara
Ugxh9PdbWOPYlchckeh4AaABAg,Netral,claude-llm,0.6,heran dulu diam sekarang ribut
UgxF8Q79ZlbSig_jb_d4AaABAg,Positif,claude-llm,0.75,tidak percaya ijazah
UgzgKeky5weGlI5SGpV4AaABAg,Negatif,claude-llm,0.7,ejek penuduh bukan ahli
UgyuflyJsIYIjVwXPmF4AaABAg,Negatif,claude-llm,0.7,gerombolan Roy pembuat gaduh
UgzjnJ2jOYWnU3GkLOJ4AaABAg,Netral,claude-llm,0.45,"sindir kasus jadi nasional, kabur"
Ugz3yPp0mqbBNeqg7xt4AaABAg,Positif,claude-llm,0.85,tetap palsu belum uji forensik
Ugz4a_RAdxu9tbIyrdB4AaABAg,Negatif,claude-llm,0.6,ejek pendukung Roy Suryo
UgxShBCaW3IvOaturqJ4AaABAg,Negatif,claude-llm,0.85,penjarakan Roy cs pembuat gaduh
Ugw2c3hgSOMIyYjBNc14AaABAg,Negatif,claude-llm,0.7,"Suryo cari masalah, kenapa Jokowi"
Ugwc8zHrBQ7ny8pycQB4AaABAg,Negatif,claude-llm,0.7,sebut penuduh pengacau
UgyvPpnm7i_ufzEQVb94AaABAg,Positif,claude-llm,0.7,bela Roy jangan dipenjara
UgzpBVIrdAL1SGygkip4AaABAg,Negatif,claude-llm,0.7,sebut fitnah dajjal
UgxZBoKwFwqv7Dh50uZ4AaABAg,Negatif,claude-llm,0.75,"yakin ijazah asli, RRT masuk bui"
Ugx7etFgceJ1ZU85ZYJ4AaABAg,Negatif,claude-llm,0.8,minta polisi tangkap penuduh
UgzBS5bQnWTpsw_EGzN4AaABAg,Netral,claude-llm,0.55,"keluhan ngurusi terus, OOT"
UgzS7XCsFLkPGHTzPoZ4AaABAg,Netral,claude-llm,0.5,"kalah argumen serang pribadi, samar"
UgxJSDZBa1RtPptZ5Dt4AaABAg,Netral,claude-llm,0.6,anggap urusan personal tak penting
Ugy-hFDYuq4w1-xL8oN4AaABAg,Negatif,claude-llm,0.75,"sindir bela Jokowi, cinta"
UgyjNB4KwruYOHnVyDl4AaABAg,Negatif,claude-llm,0.8,sebut fitnah kriminil harus dihukum
UgySyDiK-cOhiGurBz54AaABAg,Negatif,claude-llm,0.55,ejek penuduh lalat tak disadarkan
UgxhU20oI8sm7b9hP_N4AaABAg,Positif,claude-llm,0.85,"curiga ijazah ditutupi, sindir TTD diumpetin"
Ugw4pvKzoWUTG0s5HMF4AaABAg,Positif,claude-llm,0.6,"rakyat tak bodoh, sindir"
Ugw5ZTDyhWyxkjFq4854AaABAg,Negatif,claude-llm,0.8,"ijazah asli ditunjukkan, penuduh cari masalah"
UgyGtEU6KAv99yzS-9t4AaABAg,Negatif,claude-llm,0.85,ijazah ditunjukkan UGM klaim asli
UgwzPK_oM_PikRPUKVF4AaABAg,Positif,claude-llm,0.7,"ragukan ijazah, salahkan Jokowi lama"
UgxK-5HWROD3H_Ok0S14AaABAg,Positif,claude-llm,0.6,"pembela ngelak, harusnya tahu mana palsu"
Ugxj9F5Nw8NBLsA67uV4AaABAg,Positif,claude-llm,0.6,sebut Jokowi bohong tak tunjukkan
UgxiI5q45JaWH4ox6p54AaABAg,Netral,claude-llm,0.5,tanya Roy sudah ditahan belum
UgwMdkthczmBm9-X9L94AaABAg,Positif,claude-llm,0.6,kritik Polri bela penguasa
Ugxqnmg1uzv0x9wDwpF4AaABAg,Negatif,claude-llm,0.75,"ijazah ditunjukkan, jangan diprovokasi"
Ugy3L6Bp2ONV0iev39R4AaABAg,Positif,claude-llm,0.6,"sindir, percuma ditunjukkan"
UgzPwSAm3VyYPt6bVwp4AaABAg,Negatif,claude-llm,0.65,"bela Jokowi, kritik pembenci"
Ugxta1wQABjEqiN6cDZ4AaABAg,Negatif,claude-llm,0.6,ejek Termul mudah terbakar
Ugybai7gX0i9-tSFcG14AaABAg,Negatif,claude-llm,0.6,"kebenaran diperlihatkan, hati busuk membenci"
Ugy7x9ffVx9cuk9IhUJ4AaABAg,Netral,claude-llm,0.4,sindiran kabur target tak jelas
UgxDWYw3vfJPaf4Hqh14AaABAg,Negatif,claude-llm,0.85,masalahnya kebencian bukan ijazah
UgyT8LU5S2Xs12mHNrh4AaABAg,Negatif,claude-llm,0.75,ejek Roy kurang kerjaan
Ugx0LRzW__6gyBaa6Vl4AaABAg,Negatif,claude-llm,0.55,ejek Egi penuduh takut
UgzcYOEKaGeL-4401yZ4AaABAg,Negatif,claude-llm,0.6,roy cari masalah bukan ijazah
UgyediOA6-G5h3kyfr54AaABAg,Negatif,claude-llm,0.8,"gerombolan takkan puas, kandangin"
UgwXoSA1zo18yXtfZXl4AaABAg,Negatif,claude-llm,0.85,tuduhan bermotif politik habisi Jokowi
UgwTCXY2Qdv-Xl0kCR94AaABAg,Negatif,claude-llm,0.75,hina penuduh iblis sudah dilihatkan
UgyONpZAAqxdEJSC1ZR4AaABAg,Negatif,claude-llm,0.75,harap penuduh jadi terpidana dipenjara
UgzRVk6BBdMOel-xclh4AaABAg,Negatif,claude-llm,0.8,penuduh berdalih menunda sidang
UgzRb2Yw8p8DchMykNV4AaABAg,Negatif,claude-llm,0.75,"Roy cs selalu bilang tak asli, dipenjara"
UgwHzINeMDcYB_ztVf54AaABAg,Negatif,claude-llm,0.85,"bela, ijazah asli sudah ditunjukkan"
Ugy1gWvcfm3ZyG2RUTR4AaABAg,Negatif,claude-llm,0.85,"penuduh tak percaya, doa membusuk"
UgxQsTpixVwQkO38mXh4AaABAg,Negatif,claude-llm,0.6,sindir penuduh tak percaya lembaga
UgyaB-9hkK9hOfPWIw94AaABAg,Negatif,claude-llm,0.8,"ngotot minta, ditunjukkan malah ngeyel"
Ugz7jfy1j-iAcDvYx754AaABAg,Negatif,claude-llm,0.75,Roy cs nikmati jeruji
UgzD1EaK2JpHoQZ8gfR4AaABAg,Negatif,claude-llm,0.75,ejek penelitian penuduh geblek
UgwVKPydKbyOsVfHMot4AaABAg,Negatif,claude-llm,0.6,jijik lihat Suryo penuduh
UgyNNm4alnDr1t_R2Nd4AaABAg,Netral,claude-llm,0.5,"sapaan, OOT"
UgzCb31vsefePHbmnH54AaABAg,Positif,claude-llm,0.75,curiga sudah diedit baru ditunjukkan
Ugzhi6StMR3HVUT_Z8d4AaABAg,Negatif,claude-llm,0.8,yang tak percaya asli bukan manusia
Ugzz0bWF1RVt4JTF8lJ4AaABAg,Netral,claude-llm,0.6,"keluhan politik drama, OOT"
Ugw6W8ZGELwrVzDAAiZ4AaABAg,Negatif,claude-llm,0.75,"penuduh hina privasi, tangkap penjarakan"
Ugyuly9sIYjlaDAlGXZ4AaABAg,Negatif,claude-llm,0.7,penuduh keras kepala daun biru
UgzWog3NphYujZsJzp14AaABAg,Netral,claude-llm,0.6,spam tak jelas
UgxixlpBz_ipDZFJBGt4AaABAg,Positif,claude-llm,0.7,ragukan watermark emboss ijazah
UgwO1LyrzabpXWCaP494AaABAg,Negatif,claude-llm,0.7,tuntut roy ditangkap bersalah
UgzmxBpGN_IXQvVr4KZ4AaABAg,Netral,claude-llm,0.7,hanya bosan
UgzhVIEvtoY9KRgrUKF4AaABAg,Negatif,claude-llm,0.7,minta Roy cs dipenjara
UgwKcnlb6DE1xD2Syz94AaABAg,Positif,claude-llm,0.8,"minta ijazah diperiksa teliti, dungu pemercaya"
UgyDG-Hfb7AsO6Wsn-N4AaABAg,Positif,claude-llm,0.65,tuntut RS dieksekusi tahanan
UgzFtm10BkRTs_ZhpzJ4AaABAg,Negatif,claude-llm,0.8,Roy cari masalah bukan keadilan
UgwFwOUW5YJeDrqtVXx4AaABAg,Negatif,claude-llm,0.8,selidiki pemfitnah Jokowi
Ugy2qUunTbx5FaP2ocR4AaABAg,Positif,claude-llm,0.8,curiga ada disembunyikan
UgxjhhdXxBJvEfVNTMR4AaABAg,Negatif,claude-llm,0.8,tuduh penuduh ingin gaduh 2029
UgxAkIxT85o0ua5CqtV4AaABAg,Negatif,claude-llm,0.6,umpat Roy Suryo
Ugy8VKmFc9mJ2TTIQzZ4AaABAg,Negatif,claude-llm,0.85,"Roy cari gara-gara, ijazah ditunjukkan"
UgzID3CEMWAxkbOM3SJ4AaABAg,Positif,claude-llm,0.7,"ragukan ijazah, harus diraba diterawang"
UgyE_GZ-F0-K6njAqgh4AaABAg,Negatif,claude-llm,0.8,sebut penuduh munafik masuk penjara
UgxKxpkGTVHynLClto54AaABAg,Negatif,claude-llm,0.6,sebut penuduh buzzer
UgwAJve-9N7qSgRxQqp4AaABAg,Positif,claude-llm,0.85,masih yakin ijazah palsu
UgyDS6RX7ZCW0R6RJQV4AaABAg,Negatif,claude-llm,0.65,"asli, penjarakan Roy cs"
Ugztrj_NMqlc_DJx9fN4AaABAg,Negatif,claude-llm,0.75,penuduh sakit hati tetap ngeyel
UgyCtiAn9L_tHI43Fdt4AaABAg,Negatif,claude-llm,0.55,Roy terjebak permainan Jokowi
