comment_id,label,raw_text,bert,svm
Ugye_Wcv5TXZfNlbkXh4AaABAg,Negatif,"Semoga Kel.Pk.Jokowi sehat,semangat dan dilindungi oleh TYME","semoga kel.pk.jokowi sehat,semangat dan dilindungi oleh tyme",moga kel pk jokowi sehat semangat lindung tyme
UgyfM_ec6p6OyUev6Qp4AaABAg,Negatif,"Jokowi memang hebat.. lawan pun tunduk menjadi kawan..😂
Sehat selalu BPK jokowi",jokowi memang hebat.. lawan pun tunduk menjadi kawan.. sehat selalu bpk jokowi,jokowi memang hebat lawan tunduk jadi kawan sehat bpk jokowi
Ugyg1B5Mcg0C9EfClpd4AaABAg,Negatif,"Yang menuduh yang harus membuktikan, pertanyaan nya adalah, adakah bukti surat ijazah asli di tangan kubu ROY SURYO, jika tidak, tamatlah..","yang menuduh yang harus membuktikan, pertanyaan nya adalah, adakah bukti surat ijazah asli di tangan kubu roy suryo, jika tidak, tamatlah..",tuduh harus bukti tanya ada bukti surat ijazah asli tangan kubu roy suryo tidak tamat
Ugyg33yUmfpzmF4QpH94AaABAg,Negatif,Trus kalo jujur tunjukkan asli ternyata. Siap kau masuk penjara???,trus kalo jujur tunjukkan asli ternyata. siap kau masuk penjara???,terus kalau jujur tunjuk asli nyata siap kau masuk penjara
UgyhjqvoOr5S9hx35B54AaABAg,Negatif,"Kan dulu minta di tunjukkan, itu sdh di tunjukkan, jd sesuai dgn permintaan yg dulu minta di tunjukkan....ya sdh di penuhi","kan dulu minta di tunjukkan, itu sdh di tunjukkan, jd sesuai dgn permintaan yg dulu minta di tunjukkan....ya sdh di penuhi",dulu minta tunjuk tunjuk jadi sesuai minta dulu minta tunjuk penuh
Ugyi99FBsDDiSJENIlx4AaABAg,Negatif,"Minta di tunjukan ,udah di tunjukan masih aja ngeles","minta di tunjukan ,udah di tunjukan masih aja ngeles",minta tunjuk tunjuk ngeles
UgyioxfHYpxfQ4MAJOx4AaABAg,Negatif,Bos kan yg   ngak percaya dan yg buat ribut si Roy Suryo cs tangkap dan penjarakan dia seluruh rakyat NKRI senang aman,bos kan yg ngak percaya dan yg buat ribut si roy suryo cs tangkap dan penjarakan dia seluruh rakyat nkri senang aman,bos ngak percaya ribut roy suryo cs tangkap penjara seluruh rakyat nkri senang aman
UgyjB285MuwQuibkqqR4AaABAg,Negatif,"Sangat sulit meyakin kan lalat jika bunga lebih indah dari pada sampah....😂😂😂😂
Jadi nga bakalan percaya mau itu kebenerannya karena yg mereka cari itu kesalahan orang yg mereka nga suka.",sangat sulit meyakin kan lalat jika bunga lebih indah dari pada sampah.... jadi nga bakalan percaya mau itu kebenerannya karena yg mereka cari itu kesalahan orang yg mereka nga suka.,sulit yakin lalat bunga indah sampah jadi nga bakal percaya mau kebenerannya cari salah orang nga suka
UgyjUPBModVKPo7vIZZ4AaABAg,Negatif,Bodohnya manusia nuduh ijazah orang palsu tetapi tdk mampu utk membuktikan itu palsu malah memaksakan yg bersangkutan utk menunjukkan yg asli .,bodohnya manusia nuduh ijazah orang palsu tetapi tdk mampu utk membuktikan itu palsu malah memaksakan yg bersangkutan utk menunjukkan yg asli .,bodoh manusia nuduh ijazah orang palsu tidak mampu bukti palsu malah paksa sangkut tunjuk asli
Ugyl0qEx2DWLp-eJVFZ4AaABAg,Negatif,"Terus maumu apa...
Katanya tunjukan... Udah ditunjukan terus maumu apa lagi... Toong ... Nani",terus maumu apa... katanya tunjukan... udah ditunjukan terus maumu apa lagi... toong ... nani,terus mau kata tunjuk tunjuk terus mau toong nan
Ugyl3JYKZJWGgzCwSHh4AaABAg,Negatif,Kalo lsng ditunjukan. Lw ga masuk penjara dong roy 😂. Enak aja habis bikin gaduh lolos gtu aja,kalo lsng ditunjukan. lw ga masuk penjara dong roy . enak aja habis bikin gaduh lolos gtu aja,kalau lsng tunjuk lw tidak masuk penjara roy enak habis buat gaduh lolos begitu
UgynOcBdTXOK1JOLlKN4AaABAg,Negatif,"Klau izasah jokowi palsu kenapa kok cuma jokowi yg diserang, kenapa KPU, UGM & yg bersangkutan lainnya nggak dituntut. Klau memang palsu kenapa bisa jd presiden.","klau izasah jokowi palsu kenapa kok cuma jokowi yg diserang, kenapa kpu, ugm yg bersangkutan lainnya nggak dituntut. klau memang palsu kenapa bisa jd presiden.",klau izasah jokowi palsu kenapa hanya jokowi serang kenapa kpu ugm sangkut lain tidak tuntut klau memang palsu kenapa jadi presiden
Ugyo9JCgEn_Yr52Mhw14AaABAg,Negatif,"DOKTER TIFA, ANIES, DAN STRATEGI ""MEMBELAH BAMBU""
Belakangan ini, aksi Dokter Tifa yang gencar menyerang keluarga Jokowi (terutama soal isu ijazah dan silsilah) bukan sekadar kritik biasa. Jika kita bedah lebih dalam, ada pola politik yang terbaca jelas:
1. Kekecewaan yang Menjadi Obsesi
Berawal dari rasa ""dikhianati"" sebagai sesama alumni UGM, Dokter Tifa bertransformasi dari pendukung menjadi pengkritik garis keras. Namun, serangannya kini sudah masuk ke ranah personal (Anatomi wajah, silsilah keluarga) yang jauh dari koridor kritik kebijakan.
2. Anies Baswedan: Sosok di Balik Layar?
Dokter Tifa terang-terangan menyebut dirinya ""teman masa kecil"" Anies. Dukungannya bukan lagi rahasia. Dengan memposisikan Anies sebagai ""Abah"" yang sempurna, ia secara sistematis berusaha meruntuhkan legitimasi Jokowi dan Gibran untuk melapangkan jalan Anies di masa depan.
3. Strategi ""Pedagang Bermata Dua""
Gerakan ini sering membawa-bawa ""nama rakyat"", padahal kental dengan agenda politik kelompok. Ini adalah strategi Membelah Bambu: mengangkat satu pihak setinggi langit sambil menginjak pihak lain sedalam mungkin.
4. Mengapa Anies Diam?
Sikap diam Anies terhadap aksi radikal pendukungnya (seperti Dokter Tifa) adalah ""Silence as a Strategy"". Dengan diam, ia tetap tampil santun dan ""bersih"", sementara para pendukungnya di depan melakukan black campaign untuk menghancurkan karakter lawan.
5. Memanfaatkan Sisi Emosional
Strategi ini sukses karena menyasar masyarakat yang lebih mengedepankan emosi daripada logika. Isu personal seperti ijazah lebih laku dijual daripada debat program ekonomi yang membosankan.","dokter tifa, anies, dan strategi ""membelah bambu"" belakangan ini, aksi dokter tifa yang gencar menyerang keluarga jokowi (terutama soal isu ijazah dan silsilah) bukan sekadar kritik biasa. jika kita bedah lebih dalam, ada pola politik yang terbaca jelas: 1. kekecewaan yang menjadi obsesi berawal dari rasa ""dikhianati"" sebagai sesama alumni ugm, dokter tifa bertransformasi dari pendukung menjadi pengkritik garis keras. namun, serangannya kini sudah masuk ke ranah personal (anatomi wajah, silsilah keluarga) yang jauh dari koridor kritik kebijakan. 2. anies baswedan: sosok di balik layar? dokter tifa terang-terangan menyebut dirinya ""teman masa kecil"" anies. dukungannya bukan lagi rahasia. dengan memposisikan anies sebagai ""abah"" yang sempurna, ia secara sistematis berusaha meruntuhkan legitimasi jokowi dan gibran untuk melapangkan jalan anies di masa depan. 3. strategi ""pedagang bermata dua"" gerakan ini sering membawa-bawa ""nama rakyat"", padahal kental dengan agenda politik kelompok. ini adalah strategi membelah bambu: mengangkat satu pihak setinggi langit sambil menginjak pihak lain sedalam mungkin. 4. mengapa anies diam? sikap diam anies terhadap aksi radikal pendukungnya (seperti dokter tifa) adalah ""silence as a strategy"". dengan diam, ia tetap tampil santun dan ""bersih"", sementara para pendukungnya di depan melakukan black campaign untuk menghancurkan karakter lawan. 5. memanfaatkan sisi emosional strategi ini sukses karena menyasar masyarakat yang lebih mengedepankan emosi daripada logika. isu personal seperti ijazah lebih laku dijual daripada debat program ekonomi yang membosankan.",dokter tifa anies strategi belah bambu belakang aksi dokter tifa gencar serang keluarga jokowi utama soal isu ijazah silsilah bukan sekadar kritik biasa bedah pola politik baca jelas kecewa jadi obsesi awal rasa khianat bagai sama alumni ugm dokter tifa transformasi dukung jadi kritik garis keras serang kini masuk ranah personal anatomi wajah silsilah keluarga jauh koridor kritik bijak anies baswedan sosok balik layar dokter tifa terang terang sebut diri teman masa anies dukung bukan rahasia posisi anies bagai abah sempurna cara sistematis usaha runtuh legitimasi jokowi gibran lapang jalan anies masa depan strategi dagang mata gera bawa bawa nama rakyat padahal kental agenda politik kelompok strategi belah bambu angkat pihak setinggi langit sambil injak pihak dalam mungkin anies diam sikap diam anies hadap aksi radikal dukung seperti dokter tifa silence as strategy diam tetap tampil santun bersih sementara para dukung depan laku black campaign hancur karakter lawan manfaat sisi emosional strategi sukses sasar masyarakat depan emosi daripada logika isu personal seperti ijazah laku jual daripada debat program ekonomi bosan
UgyoyRKPHOSP1Wp5XVd4AaABAg,Negatif,"semoga kelompok roy suryo nonton video ini, berarti selama ini kita telah di sesatkan dan ikut arus yang tidak jelas","semoga kelompok roy suryo nonton video ini, berarti selama ini kita telah di sesatkan dan ikut arus yang tidak jelas",moga kelompok roy suryo nonton video arti sesat ikut arus tidak jelas
UgyrZacZHzuENR1KBdV4AaABAg,Negatif,Yg bilang asli cm termul😂😂😂,yg bilang asli cm termul,bilang asli cm termul
UgysIvlGoJqhRCqlQWB4AaABAg,Negatif,BUKAN HANYA INGIN MELIHAT TAPI SUDAH MENGHINAKAN APA LAGI BELIAU MANTAN PRESIDEN . YG BENER YA PENJARA ITU JAWABANYA .,bukan hanya ingin melihat tapi sudah menghinakan apa lagi beliau mantan presiden . yg bener ya penjara itu jawabanya .,bukan hanya ingin lihat hina beliau mantan presiden benar penjara jawabanya
UgysQohIKRp1Wgibc2V4AaABAg,Negatif,padahal teman jokowi udah cerita..ugm udah menyatakan asli ehh.kok ngga percaya karna klo teman teman pak jokowi jg udah ngomong dan yg tidak bisa d pungkiri nama jokowi ada d buku reunian,padahal teman jokowi udah cerita..ugm udah menyatakan asli ehh.kok ngga percaya karna klo teman teman pak jokowi jg udah ngomong dan yg tidak bisa d pungkiri nama jokowi ada d buku reunian,padahal teman jokowi cerita ugm nyata asli ehh tidak percaya kalau teman teman pak jokowi ngomong tidak pungkiri nama jokowi buku reuni
UgytsndZAvMSRiHxdL14AaABAg,Negatif,"selalu ...,
tampil ade darmawan, andi azwar, silvester matutina (sdh 3 bln-an tak nonggol), ketiganya rajin datangi polda metro, desak agar rrt ditangkap dan ditahan, tunggu yaa bisa berbalik arah.","selalu ..., tampil ade darmawan, andi azwar, silvester matutina (sdh 3 bln-an tak nonggol), ketiganya rajin datangi polda metro, desak agar rrt ditangkap dan ditahan, tunggu yaa bisa berbalik arah.",tampil ade darmawan andi azwar silvester matutina bln an tidak nonggol tiga rajin datang polda metro desak rrt tangkap tahan tunggu yaa balik arah
UgyuDZI3zbF-z9MCz5Z4AaABAg,Negatif,Peneliti Abal Abal. Roy Suryo Rismon Tifa Harusnya Di Periksa.Ijazah Nya Di Periksa Semua,peneliti abal abal. roy suryo rismon tifa harusnya di periksa.ijazah nya di periksa semua,teliti abal abal roy suryo rismon tifa harus periksa ijazah periksa
UgyuVHcG8HE9T1k0uRt4AaABAg,Negatif,"MALAIKAT PUN JADI SAKSI TIDAK MASALAH,,,KALAU IJAZAH PAK JOKOWI TERNYATA ASLI","malaikat pun jadi saksi tidak masalah,,,kalau ijazah pak jokowi ternyata asli",malaikat jadi saksi tidak masalah kalau ijazah pak jokowi nyata asli
UgyurBs-VnOril1wnR94AaABAg,Negatif,"Yg menyedihkan NITIZEN polos n lugu yg percaya fitnah Roy cs walaupun tanpa data n bukti mereka terus memfitnah?
Kok lugu banget ya?",yg menyedihkan nitizen polos n lugu yg percaya fitnah roy cs walaupun tanpa data n bukti mereka terus memfitnah? kok lugu banget ya?,sedih nitizen polos lugu percaya fitnah roy cs walaupun tanpa data bukti terus fitnah lugu
UgyvviTxVWF1YGwB44d4AaABAg,Negatif,dukung bang Roy cs dkk berjuang sampai nyungsep masuk penjara,dukung bang roy cs dkk berjuang sampai nyungsep masuk penjara,dukung roy cs dkk juang sampai nyungsep masuk penjara
Ugyy8cEtDfNzcnZyfhZ4AaABAg,Negatif,"😂😂😂 katanya benar, ngapain takut, kalo palsukan berarti tuduhan gak bener dong doy 😂😂","katanya benar, ngapain takut, kalo palsukan berarti tuduhan gak bener dong doy",kata benar ngapain takut kalau palsu arti tuduh tidak benar doy
UgyydsTBWF7ZAXL3tKB4AaABAg,Negatif,"Ibu Rektor UGM sudah pernah menyampaikan ke publik bahwa Ijazah Pak Joko Widodo adalah benar dan asli berdasarkan dokumen yang ada di UGM tetapi masih ada sekelompok orang yang mengatakan bahwa ijazah Pak Joko Widodo palsu, kenapa UGM tidak melaporkan orang tersebut ke aph.","ibu rektor ugm sudah pernah menyampaikan ke publik bahwa ijazah pak joko widodo adalah benar dan asli berdasarkan dokumen yang ada di ugm tetapi masih ada sekelompok orang yang mengatakan bahwa ijazah pak joko widodo palsu, kenapa ugm tidak melaporkan orang tersebut ke aph.",ibu rektor ugm sampai publik bahwa ijazah pak joko widodo benar asli dasar dokumen ugm kelompok orang kata bahwa ijazah pak joko widodo palsu kenapa ugm tidak lapor orang sebut aph
UgyyjfzPPTcDkrYJisd4AaABAg,Negatif,Bahkan jika roy suryo hidup sejaman dgn saydina Maryam dia pun tdk akan percaya kehamilan nya karna mujizat,bahkan jika roy suryo hidup sejaman dgn saydina maryam dia pun tdk akan percaya kehamilan nya karna mujizat,bahkan roy suryo hidup jam saydina maryam tidak percaya hamil mujizat
UgyzcXChY96s2Itqcl94AaABAg,Negatif,"Menurit saya sudah benar bahwa masalah ini dibawa ke pengadilan. Tak usah diperdebatkan.  Yang lain cuma  bikin ruwet saja.. 
Ditunjukkan tak akan menyelesaikan masalah. Karena sudah terlanjur dinyatakan di depan umum dengan rekayasa IT dan fitnah.",menurit saya sudah benar bahwa masalah ini dibawa ke pengadilan. tak usah diperdebatkan. yang lain cuma bikin ruwet saja.. ditunjukkan tak akan menyelesaikan masalah. karena sudah terlanjur dinyatakan di depan umum dengan rekayasa it dan fitnah.,menurit benar bahwa masalah bawa adil tidak usah debat hanya buat ruwet tunjuk tidak selesai masalah lanjur nyata depan umum rekayasa it fitnah
UgyzkgLqbKAcf-5EGq94AaABAg,Negatif,"Nahhh...Khan...ngotot setelah di tunjukkan....masih diragukan dianggap salah, salah, kurang, kurang....kalau udah Otak pada Karatan....segala macam cara akan dilakukan untuk membenarkan sesuatu yang Salah....apa yang masih dukung, Percaya, apa masih WARAS????","nahhh...khan...ngotot setelah di tunjukkan....masih diragukan dianggap salah, salah, kurang, kurang....kalau udah otak pada karatan....segala macam cara akan dilakukan untuk membenarkan sesuatu yang salah....apa yang masih dukung, percaya, apa masih waras????",nahhh khan ngotot tunjuk ragu anggap salah salah kurang kurang kalau otak karat segala macam cara laku benar sesuatu salah dukung percaya waras
UgyzpAcO_DwQJtKYxDR4AaABAg,Negatif,Kapok kan kena hakim MK.😂😂😂,kapok kan kena hakim mk.,kapok kena hakim mk
Ugz-81f4B7UlPvXvRKR4AaABAg,Negatif,"Mantaaap, jelas dan tegas. Roy cs konyol dan ngeyel. Segera penjarakan saja.","mantaaap, jelas dan tegas. roy cs konyol dan ngeyel. segera penjarakan saja.",mantaaap jelas tegas roy cs konyol ngeyel segera penjara
Ugz-Yt8z7onxxdrZQmF4AaABAg,Negatif,Ada2 sj ini pengacara SDH ditunjukkan perkoar2 LG maux apa rombongan sakit hati ini,ada2 sj ini pengacara sdh ditunjukkan perkoar2 lg maux apa rombongan sakit hati ini,sj acara tunjuk koar maux rombong sakit hati
Ugz-tMrF1yWUSTkK9kV4AaABAg,Negatif,Roy suryo tau cs  tau ijazah jokowi asli cuman tujuan mau menghancurkan keluarga tujuan 2029 modus ijazah palsu,roy suryo tau cs tau ijazah jokowi asli cuman tujuan mau menghancurkan keluarga tujuan 2029 modus ijazah palsu,roy suryo tahu cs tahu ijazah jokowi asli cuman tuju mau hancur keluarga tuju modus ijazah palsu
Ugz0MxSVyrNWK9qKr3t4AaABAg,Negatif,"Pak Saldi isra..jangan tanyakan bukti pada mereka,karena mereka TDK punya bukti apa apa.mereka hanya berandai-andai saja.! Permohonan mereka cacat formil dan materil.di hadapan hakim MK jelas sangat nampak dungu nya mereka mereka ini.!","pak saldi isra..jangan tanyakan bukti pada mereka,karena mereka tdk punya bukti apa apa.mereka hanya berandai-andai saja.! permohonan mereka cacat formil dan materil.di hadapan hakim mk jelas sangat nampak dungu nya mereka mereka ini.!",pak saldi isra jangan tanya bukti tidak punya bukti hanya beranda andai mohon cacat formil materil hadap hakim mk jelas nampak dungu
Ugz0go_QV8u5GAQLeLV4AaABAg,Negatif,"Si refli maunya, ijazah pak Jokowi di uji, sampai menjadi palsu😅😅😅😅","si refli maunya, ijazah pak jokowi di uji, sampai menjadi palsu",refli mau ijazah pak jokowi uji sampai jadi palsu
Ugz21kjK2Kf__jhFS6N4AaABAg,Negatif,Semua orang dibohongi ROI cs. Sbentarlagi ROI di tuntut teman teman nya pembohong. Ketipu deh semua nya......,semua orang dibohongi roi cs. sbentarlagi roi di tuntut teman teman nya pembohong. ketipu deh semua nya......,orang bohong roy cs sbentarlagi roy tuntut teman teman bohong tipu
Ugz26tHlOFKM5GZM1ox4AaABAg,Negatif,"dari dulu berkoar2 disuruh tunjukkan giliran ditunjukkan masih ada aja ceritanya,apa maunya kelompok ini!!!!!!!?????.","dari dulu berkoar2 disuruh tunjukkan giliran ditunjukkan masih ada aja ceritanya,apa maunya kelompok ini!!!!!!!?????.",dulu koar suruh tunjuk gilir tunjuk cerita mau kelompok
Ugz2jRRiycMzACTi02V4AaABAg,Negatif,"Hanya org pembenci Jokowi,yang bikin rumit kasus ini","hanya org pembenci jokowi,yang bikin rumit kasus ini",hanya orang benci jokowi buat rumit kasus
Ugz38qeI3DpnEd97pwJ4AaABAg,Negatif,Kita harus percaya Ama rektor kerna dia yg mangeluarkan kalou orang orang yg ga percaya di penuhi ke bencian ya tetep walou pun di lihatin ga akan percaya,kita harus percaya ama rektor kerna dia yg mangeluarkan kalou orang orang yg ga percaya di penuhi ke bencian ya tetep walou pun di lihatin ga akan percaya,harus percaya ama rektor kerna mangeluarkan kalou orang orang tidak percaya penuh benci tetep walou lihatin tidak percaya
Ugz3AAjuQq1I2mpufLF4AaABAg,Negatif,"UGM nyatakan ijazah Jokowi adalah asli dan roy suryo tidak percaya/tidak terima alias palsu. Kalau UGM nyatakan ijazah roy suryo adalah asli, tentu roy suryo menerima, tapi ketika UGM nyatakan ijazah Jokowi asli kenapa roy suryo tidak percaya/tidak terima dan nyatakan ijazah Jokowi palsu...???","ugm nyatakan ijazah jokowi adalah asli dan roy suryo tidak percaya tidak terima alias palsu. kalau ugm nyatakan ijazah roy suryo adalah asli, tentu roy suryo menerima, tapi ketika ugm nyatakan ijazah jokowi asli kenapa roy suryo tidak percaya tidak terima dan nyatakan ijazah jokowi palsu...???",ugm nyata ijazah jokowi asli roy suryo tidak percaya tidak terima alias palsu kalau ugm nyata ijazah roy suryo asli tentu roy suryo terima ugm nyata ijazah jokowi asli kenapa roy suryo tidak percaya tidak terima nyata ijazah jokowi palsu
Ugz3NMiEhmXA3p2ifp54AaABAg,Negatif,Kelompok pakar dan makar gagal...karena HTI dan FPI.di bubar kan oleh Presiden Jokowi...Fitnahnya  harus di proses hukum.,kelompok pakar dan makar gagal...karena hti dan fpi.di bubar kan oleh presiden jokowi...fitnahnya harus di proses hukum.,kelompok pakar makar gagal hti fpi bubar presiden jokowi fitnah harus proses hukum
Ugz44fGaBpmIFdrfj_t4AaABAg,Negatif,Selagi DENI INDRA YANA bilang ini adalah kriminalisasi terhadap ROY CS maka semakin tinggi jurang tempat tenggelamnya tiroris karena menuduh Tampa bukti.,selagi deni indra yana bilang ini adalah kriminalisasi terhadap roy cs maka semakin tinggi jurang tempat tenggelamnya tiroris karena menuduh tampa bukti.,selagi den indra yana bilang kriminalisasi hadap roy cs makin tinggi jurang tempat tenggelam tiroris tuduh tampa bukti
